cliente,abandona,meses_activos,valor_final,retorno_anual,frecuencia_rebalanceo,comision_total
404,False,72,3303260.87,0.2204,0.9722,128355.22
405,False,72,3318509.49,0.2213,0.9861,128579.07
406,False,72,3318509.49,0.2213,0.9861,128579.07
407,False,72,3318509.49,0.2213,0.9861,128579.07
408,False,72,3318509.49,0.2213,0.9861,128579.07
409,False,72,3318509.49,0.2213,0.9861,128579.07
410,False,72,3318509.49,0.2213,0.9861,128579.07
411,False,72,3318509.49,0.2213,0.9861,128579.07
412,False,72,3318509.49,0.2213,0.9861,128579.07
413,False,72,3318509.49,0.2213,0.9861,128579.07
414,False,72,3318509.49,0.2213,0.9861,128579.07
415,False,72,3256958.1,0.2175,1.0,127744.36
416,False,72,3318509.49,0.2213,0.9861,128579.07
417,False,72,3403521.77,0.2265,0.9722,129780.58
418,False,72,3318509.49,0.2213,0.9861,128579.07
419,False,72,3318509.49,0.2213,0.9861,128579.07
420,False,72,3318509.49,0.2213,0.9861,128579.07
421,False,72,3318509.49,0.2213,0.9861,128579.07
422,False,72,3318509.49,0.2213,0.9861,128579.07
423,False,72,3318509.49,0.2213,0.9861,128579.07
424,False,72,3256958.1,0.2175,1.0,127744.36
425,False,72,3318509.49,0.2213,0.9861,128579.07
426,False,72,3318509.49,0.2213,0.9861,128579.07
427,False,72,3318509.49,0.2213,0.9861,128579.07
428,False,72,3318509.49,0.2213,0.9861,128579.07
429,False,72,3318509.49,0.2213,0.9861,128579.07
430,False,72,3318509.49,0.2213,0.9861,128579.07
431,False,72,3303260.87,0.2204,0.9722,128355.22
432,False,72,3318509.49,0.2213,0.9861,128579.07
433,False,72,3318509.49,0.2213,0.9861,128579.07
434,False,72,3318509.49,0.2213,0.9861,128579.07
435,False,72,3318509.49,0.2213,0.9861,128579.07
436,False,72,3318509.49,0.2213,0.9861,128579.07
437,False,72,3318509.49,0.2213,0.9861,128579.07
438,False,72,3318509.49,0.2213,0.9861,128579.07
439,False,72,3318509.49,0.2213,0.9861,128579.07
440,False,72,3318509.49,0.2213,0.9861,128579.07
441,False,72,3318509.49,0.2213,0.9861,128579.07
442,False,72,3318509.49,0.2213,0.9861,128579.07
443,False,72,3318509.49,0.2213,0.9861,128579.07
444,False,72,3318509.49,0.2213,0.9861,128579.07
445,False,72,3303260.87,0.2204,0.9722,128355.22
446,False,72,3318509.49,0.2213,0.9861,128579.07
447,False,72,3318509.49,0.2213,0.9861,128579.07
448,False,72,3318509.49,0.2213,0.9861,128579.07
449,False,72,3403521.77,0.2265,0.9722,129780.58
450,False,72,3318509.49,0.2213,0.9861,128579.07
451,False,72,3318509.49,0.2213,0.9861,128579.07
452,False,72,3318509.49,0.2213,0.9861,128579.07
453,False,72,3318509.49,0.2213,0.9861,128579.07
454,False,72,3403521.77,0.2265,0.9722,129780.58
455,False,72,3318509.49,0.2213,0.9861,128579.07
456,False,72,3318509.49,0.2213,0.9861,128579.07
457,False,72,3318509.49,0.2213,0.9861,128579.07
458,False,72,3318509.49,0.2213,0.9861,128579.07
459,False,72,3318509.49,0.2213,0.9861,128579.07
460,False,72,3403521.77,0.2265,0.9722,129780.58
461,False,72,3318509.49,0.2213,0.9861,128579.07
462,False,72,3318509.49,0.2213,0.9861,128579.07
463,False,72,3318509.49,0.2213,0.9861,128579.07
464,False,72,3318509.49,0.2213,0.9861,128579.07
465,False,72,3318509.49,0.2213,0.9861,128579.07
466,False,72,3318509.49,0.2213,0.9861,128579.07
467,False,72,3318509.49,0.2213,0.9861,128579.07
468,False,72,3318509.49,0.2213,0.9861,128579.07
469,False,72,3318509.49,0.2213,0.9861,128579.07
470,False,72,3318509.49,0.2213,0.9861,128579.07
471,False,72,3318509.49,0.2213,0.9861,128579.07
472,False,72,3318509.49,0.2213,0.9861,128579.07
473,False,72,3256958.1,0.2175,1.0,127744.36
474,False,72,3318509.49,0.2213,0.9861,128579.07
475,False,72,3318509.49,0.2213,0.9861,128579.07
476,False,72,3318509.49,0.2213,0.9861,128579.07
477,False,72,3318509.49,0.2213,0.9861,128579.07
478,False,72,3318509.49,0.2213,0.9861,128579.07
479,False,72,3318509.49,0.2213,0.9861,128579.07
480,False,72,3318509.49,0.2213,0.9861,128579.07
481,False,72,3318509.49,0.2213,0.9861,128579.07
482,False,72,3318509.49,0.2213,0.9861,128579.07
483,False,72,3318509.49,0.2213,0.9861,128579.07
484,False,72,3318509.49,0.2213,0.9861,128579.07
485,False,72,3318509.49,0.2213,0.9861,128579.07
486,False,72,3318509.49,0.2213,0.9861,128579.07
487,False,72,3318509.49,0.2213,0.9861,128579.07
488,False,72,3256958.1,0.2175,1.0,127744.36
489,False,72,3318509.49,0.2213,0.9861,128579.07
490,False,72,3318509.49,0.2213,0.9861,128579.07
491,False,72,3318509.49,0.2213,0.9861,128579.07
492,False,72,3318509.49,0.2213,0.9861,128579.07
493,False,72,3403521.77,0.2265,0.9722,129780.58
494,False,72,3318509.49,0.2213,0.9861,128579.07
495,False,72,3318509.49,0.2213,0.9861,128579.07
496,False,72,3318509.49,0.2213,0.9861,128579.07
497,False,72,3318509.49,0.2213,0.9861,128579.07
498,False,72,3318509.49,0.2213,0.9861,128579.07
499,False,72,3318509.49,0.2213,0.9861,128579.07
